2023-07-08 16:56:38,176 INFO  Logger.cs: 70 - 
2023-07-08 17:32:43,032 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2023-07-08 17:32:43,032 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-08 17:32:43,032 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-07-08 17:32:43,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_base-1
2023-07-08 17:32:43,033 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_base-1
2023-07-08 17:32:43,033 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_base-1
2023-07-08 17:32:43,033 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_body-1
2023-07-08 17:32:43,034 INFO  ExportHelperExtension.cs: 1136 - Found 29 in belt_body-1
2023-07-08 17:32:43,034 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_body-1
2023-07-08 17:32:43,034 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_moving-1
2023-07-08 17:32:43,034 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_moving-1
2023-07-08 17:32:43,035 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_moving-1
2023-07-08 17:32:43,437 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-08 17:32:43,441 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-08 17:32:43,445 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-08 17:32:46,961 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-08 17:33:40,384 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-08 17:33:53,210 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-08 17:34:32,273 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-08 17:34:37,860 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-07-08 17:34:39,324 INFO  ExportHelperExtension.cs: 347 - Creating joint belt_body
2023-07-08 17:34:39,329 INFO  ExportHelperExtension.cs: 1397 - Fixing components for belt_base
2023-07-08 17:34:39,330 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-07-08 17:34:39,330 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-07-08 17:34:39,434 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-07-08 17:34:39,434 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-07-08 17:34:39,435 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-07-08 17:34:39,435 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-07-08 17:34:40,183 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent belt_base to child belt_body failed
2023-07-08 17:34:40,188 INFO  ExportHelperExtension.cs: 347 - Creating joint belt_moving
2023-07-08 17:34:40,189 INFO  ExportHelperExtension.cs: 1397 - Fixing components for belt_body
2023-07-08 17:34:40,189 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-07-08 17:34:40,189 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-07-08 17:34:40,189 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-07-08 17:34:40,300 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-07-08 17:34:40,301 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-07-08 17:34:40,304 INFO  : 0 - L1: 1, System.Double[]
2023-07-08 17:34:40,306 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-07-08 17:34:40,309 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-07-08 17:34:41,642 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent belt_body to child belt_moving failed
2023-07-08 17:34:41,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-07-08 17:34:41,766 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Assem1
2023-07-08 17:34:41,767 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assem1
2023-07-08 17:34:41,767 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-08 17:34:41,767 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-07-08 17:34:41,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from belt_base-1
2023-07-08 17:34:41,767 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_base-1
2023-07-08 17:34:41,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in belt_base-1
2023-07-08 17:34:41,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from belt_body-1
2023-07-08 17:34:41,768 INFO  ExportHelperExtension.cs: 1136 - Found 29 in belt_body-1
2023-07-08 17:34:41,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in belt_body-1
2023-07-08 17:34:41,769 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from belt_moving-1
2023-07-08 17:34:41,769 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_moving-1
2023-07-08 17:34:41,769 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in belt_moving-1
2023-07-08 17:34:41,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-07-08 17:34:41,770 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Assem1
2023-07-08 17:34:41,770 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Assem1
2023-07-08 17:34:41,770 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-08 17:34:41,771 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-07-08 17:34:41,771 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_base-1
2023-07-08 17:34:41,771 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_base-1
2023-07-08 17:34:41,771 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_base-1
2023-07-08 17:34:41,772 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_body-1
2023-07-08 17:34:41,772 INFO  ExportHelperExtension.cs: 1136 - Found 29 in belt_body-1
2023-07-08 17:34:41,772 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_body-1
2023-07-08 17:34:41,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_moving-1
2023-07-08 17:34:41,773 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_moving-1
2023-07-08 17:34:41,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_moving-1
2023-07-08 17:34:41,817 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-08 17:35:06,294 INFO  SwAddin.cs: 294 - Assembly export called for file conveyor_belt
2023-07-08 17:35:06,295 INFO  SwAddin.cs: 299 - Save is required
2023-07-08 17:35:06,295 INFO  SwAddin.cs: 313 - Saving assembly
2023-07-08 17:35:06,708 INFO  SwAddin.cs: 316 - Opening property manager
2023-07-08 17:35:06,708 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from conveyor_belt
2023-07-08 17:35:06,709 INFO  ExportHelperExtension.cs: 1136 - Found 36 in conveyor_belt
2023-07-08 17:35:06,709 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in conveyor_belt
2023-07-08 17:35:06,709 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-08 17:35:06,709 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-07-08 17:35:06,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from belt_base-1
2023-07-08 17:35:06,710 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_base-1
2023-07-08 17:35:06,710 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in belt_base-1
2023-07-08 17:35:06,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from belt_body-1
2023-07-08 17:35:06,711 INFO  ExportHelperExtension.cs: 1136 - Found 29 in belt_body-1
2023-07-08 17:35:06,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in belt_body-1
2023-07-08 17:35:06,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from belt_moving-1
2023-07-08 17:35:06,712 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_moving-1
2023-07-08 17:35:06,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in belt_moving-1
2023-07-08 17:35:06,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from conveyor_belt
2023-07-08 17:35:06,712 INFO  ExportHelperExtension.cs: 1136 - Found 36 in conveyor_belt
2023-07-08 17:35:06,713 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in conveyor_belt
2023-07-08 17:35:06,713 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-08 17:35:06,713 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-07-08 17:35:06,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_base-1
2023-07-08 17:35:06,714 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_base-1
2023-07-08 17:35:06,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_base-1
2023-07-08 17:35:06,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_body-1
2023-07-08 17:35:06,714 INFO  ExportHelperExtension.cs: 1136 - Found 29 in belt_body-1
2023-07-08 17:35:06,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_body-1
2023-07-08 17:35:06,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from belt_moving-1
2023-07-08 17:35:06,715 INFO  ExportHelperExtension.cs: 1136 - Found 25 in belt_moving-1
2023-07-08 17:35:06,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in belt_moving-1
2023-07-08 17:35:06,923 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-08 17:35:06,925 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
